2024-07-26 11:21:00|3|211399710|0|Under way using engine|undefined|1.6|true|8.5774|53.5347|149.6|141|0|0|Not available|false|0
2024-07-26 11:21:00|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|271.2|511|1|0|Not available|true|32792
2024-07-26 11:21:10|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|9|0|Not available|false|2249
2024-07-26 11:21:11|5|211386490|8779229|DBHN|NADIR|90|Other Type - all ships of this type|11|5|2|2|1|01-22T16:00Z|undefined|1|22|16|0|1.1|SURVEY OPERATION|0
2024-07-26 11:21:14|1|211399710|0|Under way using engine|undefined|1.3|true|8.5774|53.5347|151.9|141|14|0|Not available|false|2264
2024-07-26 11:21:15|1|211467050|0|Under way using engine|nan|6.3|false|8.5639|53.5287|211.2|511|14|1|No special maneuver|true|82068
2024-07-26 11:21:15|3|211386490|5|Moored|undefined|0|false|8.5819|53.5377|52|238|16|0|Not available|false|87370
2024-07-26 11:21:16|24|211816240|B|B|37|Pleasure Craft|DK2021|null|SRTEK-|1|309385|9|2|2|1
2024-07-26 11:21:20|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|19|0|Not available|false|33537
2024-07-26 11:21:24|1|211595610|0|Under way using engine|nan|0|true|8.5803|53.5365|277|511|24|0|Not available|true|2236
2024-07-26 11:21:29|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|28|0|Not available|false|21076
2024-07-26 11:21:31|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|269.2|511|32|0|Not available|true|66714
2024-07-26 11:21:34|3|211540110|0|Under way using engine|nan|1.4|false|8.5774|53.5365|232.5|226|34|0|Not available|false|4352
2024-07-26 11:21:34|1|211595610|0|Under way using engine|nan|0|true|8.5803|53.5365|277|511|35|0|Not available|true|21076
2024-07-26 11:21:35|5|211322590|0|DBQE|WSP 3|55|Law Enforcement|15|15|4|3|1|07-23T17:00Z|undefined|7|23|17|0|2.2|DEBRV|0
2024-07-26 11:21:37|5|211235180|0|DBAC|HERMANN RUDOLF MEYER|51|Search and Rescue vessel|11|12|3|3|1|01-01T00:00Z|undefined|1|1|0|0|1.6||0
2024-07-26 11:21:40|3|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|39|0|Not available|false|20531
2024-07-26 11:21:41|3|211540110|0|Under way using engine|undefined|4.4|false|8.5772|53.5363|224.9|223|42|0|Not available|false|7520
2024-07-26 11:21:43|1|211399710|0|Under way using engine|undefined|1|true|8.5776|53.5345|154.5|139|42|0|Not available|false|2290
2024-07-26 11:21:47|1|211540110|0|Under way using engine|undefined|6|false|8.577|53.5362|222.9|222|48|0|Not available|false|21076
2024-07-26 11:21:50|3|211630370|5|Moored|8.197796472223494|0|false|8.5742|53.5231|248.5|179|50|0|Not available|false|84154
2024-07-26 11:21:50|1|211116250|0|Under way using engine|nan|0.1|false|8.5763|53.5296|199.9|511|49|1|No special maneuver|false|34642
2024-07-26 11:21:52|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|271.6|511|53|0|Not available|true|100264
2024-07-26 11:21:54|1|211595610|0|Under way using engine|nan|0|true|8.5803|53.5365|275.4|511|55|0|Not available|true|114885
2024-07-26 11:21:58|1|211540110|0|Under way using engine|fastright|7|false|8.5767|53.5359|220.9|229|59|0|Not available|false|67720
2024-07-26 11:22:00|1|211116250|0|Under way using engine|nan|0.1|false|8.5763|53.5296|199.9|511|58|1|No special maneuver|false|21076
2024-07-26 11:22:00|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|271.7|511|1|0|Not available|true|21080
2024-07-26 11:22:01|3|211540110|0|Under way using engine|fastright|7.1|false|8.5765|53.5358|221.5|236|1|0|Not available|false|8176
